fighter_id,full_name,age,weight_class,fighter_stance,total_fights,wins,losses,avg_total_str_att,avg_sig_str_att,avg_strike_acc,avg_td_att,avg_td_off_pct,avg_td_def_pct,avg_sub_att,avg_str_abs_pct,ko_wins,ko_losses,sub_wins,sub_losses,fighting_style
484.0,Cub Swanson,41.0,Featherweight,Orthodox,23,14,9,134.0,122.21739130434783,0.5201467527155497,1.0869565217391304,0.658974358974359,0.7652271704903284,0.08695652173913043,0.4586881369499773,6,2,0,0,Wrestler
486.0,Martin Svensson,40.0,Lightweight,,1,0,1,38.0,34.0,0.38235294117647056,4.0,0.0,0.0,0.0,0.6307692307692307,0,1,0,0,Mixed
489.0,Joel Sutton,,Open Weight,Orthodox,2,2,0,,,,,,,,,2,0,0,0,Mixed
497.0,Amar Suloev,48.0,Light Heavyweight,Orthodox,2,0,2,42.0,42.0,0.48840579710144927,0.5,1.0,1.0,0.5,0.4476010101010101,0,1,0,0,Mixed
498.0,George Sullivan,44.0,Welterweight,Orthodox,7,3,4,110.14285714285714,83.28571428571429,0.46801721006594144,4.142857142857143,0.3619047619047619,0.25918367346938775,0.42857142857142855,0.5022925787559925,1,1,0,0,Mixed
503.0,Genki Sudo,47.0,Lightweight,Orthodox,3,2,1,48.333333333333336,33.333333333333336,0.4804324028461959,3.3333333333333335,0.7222222222222222,0.5,2.3333333333333335,0.7875752732067632,0,0,0,0,Wrestler
505.0,Tatiana Suarez,34.0,Women's Strawweight,Southpaw,7,7,0,95.14285714285714,62.285714285714285,0.6196658626328145,6.285714285714286,0.7036963036963036,1.0,0.5714285714285714,0.6472642147807445,1,0,0,0,Wrestler
507.0,Mike Stumpf,38.0,Welterweight,,2,0,2,89.5,73.0,0.22183098591549297,4.0,0.25,0.375,0.5,0.6499735729386893,0,0,0,0,Mixed
508.0,Josh Stuart,,Lightweight,,1,0,1,,,,,,,,,0,1,0,0,Mixed
509.0,Stefan Struve,37.0,Heavyweight,Orthodox,24,13,11,61.166666666666664,51.375,0.47357191658195197,0.625,0.55,0.41893424036281185,0.875,0.578209888591293,5,8,0,0,Mixed
510.0,Hans Stringer,37.0,Light Heavyweight,Orthodox,3,1,2,78.33333333333333,42.666666666666664,0.5629399585921325,3.6666666666666665,0.5625,0.625,0.0,0.7120110764970579,0,2,0,0,Wrestler
511.0,Mark Striegl,36.0,Bantamweight,Southpaw,2,0,2,25.5,12.0,0.44957983193277307,1.5,0.0,0.6666666666666667,0.0,0.7321428571428572,0,2,0,0,Mixed
512.0,Sean Strickland,34.0,Middleweight,Orthodox,20,15,5,214.6,204.55,0.4216852026371053,1.4,0.6818181818181818,0.8067765567765567,0.2,0.4098366971644241,4,2,0,0,Wrestler
513.0,Gerald Strebendt,46.0,Lightweight,Orthodox,1,0,1,0.0,0.0,,0.0,,0.0,3.0,0.7307692307692307,0,1,0,0,Mixed
515.0,Dave Strasser,55.0,Welterweight,Orthodox,2,1,1,98.0,68.0,0.33090909090909093,1.5,0.25,0.375,0.0,0.6512857142857142,0,0,0,0,Mixed
517.0,Jesse Strader,33.0,Bantamweight,Orthodox,2,0,2,80.0,75.5,0.533968253968254,3.5,0.5714285714285714,1.0,0.0,0.5833333333333333,0,2,0,0,Wrestler
519.0,Sam Stout,41.0,Lightweight,Orthodox,20,9,11,184.45,172.2,0.28639542996700634,1.3,0.3833333333333333,0.7470255439005439,0.1,0.5157643038496716,1,3,0,0,Mixed
520.0,Curtis Stout,51.0,Middleweight,Southpaw,2,0,2,34.5,5.0,0.6904761904761905,0.0,,0.25,0.0,0.8512585812356979,0,0,0,0,Boxer
521.0,Greg Stott,,Heavyweight,Southpaw,1,0,1,3.0,3.0,0.0,0.0,,,0.0,0.5,0,1,0,0,Mixed
522.0,Darko Stosic,33.0,Light Heavyweight,Orthodox,4,1,3,79.25,69.25,0.4783860055781698,5.5,0.4666666666666666,0.9090909090909091,0.0,0.4231835751271857,1,0,0,0,Mixed
523.0,Rick Story,40.0,Welterweight,Southpaw,19,12,7,139.94736842105263,113.57894736842105,0.42665831092961465,4.368421052631579,0.5804232804232804,0.6762820512820513,0.7368421052631579,0.49953041792803027,2,1,0,0,Wrestler
526.0,Ken Stone,42.0,Bantamweight,Southpaw,4,2,2,56.0,44.0,0.5519957983193278,1.25,0.5,0.5,0.25,0.6352746212121212,0,2,0,0,Wrestler
527.0,Niklas Stolze,32.0,Welterweight,Switch,3,0,3,40.333333333333336,33.0,0.5802808302808303,0.3333333333333333,1.0,0.3555555555555556,0.3333333333333333,0.6835272056953979,0,1,0,0,Kickboxer
528.0,Dustin Stoltzfus,33.0,Middleweight,Orthodox,5,1,4,117.2,80.2,0.33387896825396823,3.8,0.35,0.32142857142857145,0.2,0.6678742443566532,0,1,0,0,Mixed
529.0,Julija Stoliarenko,32.0,Women's Bantamweight,Orthodox,7,2,5,80.14285714285714,65.14285714285714,0.4191559713242842,1.8571428571428572,0.4444444444444444,0.5625,0.8571428571428571,0.6043437912289221,0,1,0,0,Mixed
530.0,Denis Stojnic,45.0,Heavyweight,Orthodox,2,0,2,63.0,49.5,0.22307692307692306,0.0,,0.875,0.5,0.7690303723471852,0,1,0,0,Mixed
532.0,Dan Stittgen,44.0,Welterweight,Orthodox,2,0,2,76.0,61.5,0.4243924392439244,0.5,1.0,1.0,0.0,0.6858151476251605,0,1,0,0,Mixed
534.0,Alex Stiebling,,Middleweight,Southpaw,1,0,1,42.0,7.0,0.5714285714285714,0.0,,0.5,1.0,0.8717948717948718,0,0,0,0,Boxer
535.0,Kyle Stewart,36.0,Welterweight,Orthodox,2,0,2,65.0,37.5,0.27059659090909094,4.0,0.0,0.48484848484848486,0.0,0.6338383838383839,0,0,0,0,Mixed
536.0,Darren Stewart,34.0,Middleweight,Orthodox,12,5,7,81.91666666666667,67.33333333333333,0.4486802068930837,2.5833333333333335,0.4527777777777778,0.7196428571428571,0.08333333333333333,0.5859704105999695,2,1,0,0,Mixed
538.0,Maia Stevenson,43.0,Women's Strawweight,Orthodox,1,0,1,16.0,11.0,0.5454545454545454,1.0,1.0,0.5,0.0,0.7142857142857143,0,0,0,0,Wrestler
539.0,Joe Stevenson,42.0,Lightweight,Orthodox,16,8,8,64.125,45.6875,0.47603631962007176,4.1875,0.4932844932844933,0.3428787878787879,1.5,0.4918477184515011,2,1,0,0,Mixed
541.0,Aljamain Sterling,35.0,Bantamweight,Orthodox,19,15,4,153.31578947368422,119.05263157894737,0.5253941857356952,7.157894736842105,0.33686786162276355,0.5101851851851852,0.6842105263157895,0.5029170601898464,2,2,0,0,Kickboxer
542.0,Jeremy Stephens,38.0,Featherweight,Orthodox,33,15,18,106.81818181818181,91.39393939393939,0.4443347848810164,2.3636363636363638,0.4118421052631579,0.6713900833466051,0.30303030303030304,0.5265180918080713,8,3,0,0,Mixed
543.0,Dmitri Stepanov,,Heavyweight,Orthodox,1,0,1,1.0,1.0,1.0,0.0,,0.0,0.0,,0,0,0,0,Boxer
545.0,Steve Steinbeiss,43.0,Middleweight,Orthodox,2,0,2,109.5,74.0,0.5136678906568747,0.5,0.0,0.25,0.0,0.7439121756487026,0,0,0,0,Kickboxer
548.0,Dominique Steele,37.0,Welterweight,Orthodox,5,1,4,81.0,57.2,0.5854927807066855,6.0,0.37987012987012986,0.8666666666666667,0.0,0.5882490845973805,1,1,0,0,Kickboxer
550.0,Damian Stasiak,35.0,Bantamweight,Orthodox,6,2,4,66.16666666666667,62.833333333333336,0.449481298920596,6.166666666666667,0.4587962962962963,0.13999999999999999,0.5,0.5728358227669511,0,1,0,0,Mixed
551.0,Laureano Staropoli,32.0,Welterweight,Orthodox,6,2,4,156.83333333333334,146.0,0.3342439220036905,3.1666666666666665,0.34222222222222226,0.4355555555555556,0.0,0.5140016656484606,0,0,0,0,Mixed
552.0,Kalib Starnes,50.0,Middleweight,Orthodox,5,2,3,70.2,57.2,0.5045411428519667,3.0,0.36666666666666664,0.25,0.4,0.5538865016441727,0,2,0,0,Kickboxer
553.0,Clifford Starks,44.0,Middleweight,Orthodox,3,1,2,75.33333333333333,45.333333333333336,0.3093947606142728,1.0,1.0,0.75,0.0,0.6651770514130065,0,1,0,0,Wrestler
556.0,Josh Stansbury,40.0,Light Heavyweight,Orthodox,3,1,2,110.0,61.666666666666664,0.48296044557726797,1.6666666666666667,0.0,0.9166666666666667,0.6666666666666666,0.598967286884417,0,1,0,0,Mixed
557.0,Brian Stann,44.0,Middleweight,Orthodox,11,6,5,96.9090909090909,69.9090909090909,0.4410548280871632,0.5454545454545454,0.0,0.6253418803418803,0.2727272727272727,0.5568027398599877,3,1,0,0,Mixed
558.0,Cristina Stanciu,31.0,Women's Strawweight,Orthodox,2,0,2,50.0,44.0,0.4649122807017544,0.5,1.0,0.33333333333333337,1.0,0.6190476190476191,0,1,0,0,Mixed
559.0,Cody Stamann,35.0,Bantamweight,Orthodox,12,7,5,134.0,117.75,0.4449105101202717,4.25,0.3287878787878788,0.6845230965784326,0.0,0.4868014877840238,1,0,0,0,Mixed
560.0,Ron Stallings,42.0,Middleweight,Southpaw,3,1,2,63.666666666666664,46.0,0.6058201058201058,0.0,,0.4166666666666667,0.0,0.6480531154779138,0,1,0,0,Kickboxer
561.0,Andreas Stahl,36.0,Welterweight,Orthodox,2,0,2,89.0,72.5,0.39056703762586115,1.5,0.5,0.8,0.0,0.49710910005027653,0,1,0,0,Wrestler
563.0,Georges St-Pierre,43.0,Welterweight,Orthodox,22,20,2,174.36363636363637,112.27272727272727,0.5618274019560563,5.545454545454546,0.7309613997113996,0.8365079365079365,1.0909090909090908,0.46169135197904654,5,1,0,0,Wrestler
564.0,Austin Springer,37.0,Featherweight,Orthodox,1,0,1,32.0,32.0,0.4375,1.0,0.0,,0.0,0.5806451612903226,0,0,0,0,Mixed
565.0,Pete Spratt,54.0,Welterweight,Orthodox,7,3,4,23.285714285714285,15.142857142857142,0.49940865234982884,0.14285714285714285,1.0,0.26666666666666666,0.14285714285714285,0.6729700253307064,0,0,0,0,Mixed
566.0,Daniel Spohn,40.0,Light Heavyweight,Southpaw,1,0,1,80.0,51.0,0.47058823529411764,1.0,0.0,0.2857142857142857,2.0,0.8661417322834646,0,0,0,0,Mixed
567.0,Serghei Spivac,30.0,Heavyweight,Orthodox,11,7,4,90.0909090909091,57.90909090909091,0.4479951739519592,3.8181818181818183,0.4920634920634921,0.625,0.2727272727272727,0.516604040194575,3,3,0,0,Mixed
568.0,Daniel Spitz,34.0,Heavyweight,Orthodox,4,1,3,79.0,73.0,0.4773478835978836,0.75,0.75,,0.0,0.3897689644792294,1,1,0,0,Mixed
570.0,Eric Spicely,38.0,Middleweight,Orthodox,7,2,5,65.71428571428571,53.714285714285715,0.517212459839188,2.857142857142857,0.25555555555555554,0.5,0.42857142857142855,0.49846103882872633,0,2,0,0,Kickboxer
574.0,Felicia Spencer,34.0,Women's Featherweight,Orthodox,6,3,3,137.0,83.66666666666667,0.5391737642773796,5.333333333333333,0.26153846153846155,0.2698412698412699,0.16666666666666666,0.6044175678630629,2,0,0,0,Kickboxer
575.0,Sean Spencer,37.0,Welterweight,Orthodox,8,3,5,183.25,175.75,0.30120816705094644,0.375,0.25,0.6971243042671614,0.0,0.4329072966758267,0,1,0,0,Mixed
577.0,Tommy Speer,40.0,Welterweight,Orthodox,2,0,2,7.5,7.0,0.2857142857142857,1.0,0.0,0.5,0.0,0.7390243902439024,0,1,0,0,Mixed
579.0,Ryan Spann,33.0,Light Heavyweight,Orthodox,11,7,4,53.90909090909091,52.72727272727273,0.4338714075380751,1.5454545454545454,0.2857142857142857,0.32727272727272727,0.5454545454545454,0.5329455436273469,3,1,0,0,Mixed
581.0,Chris Spang,37.0,Welterweight,Orthodox,1,0,1,76.0,57.0,0.08771929824561403,0.0,,0.4,0.0,0.4830508474576271,0,0,0,0,Mixed
583.0,Ketlen Souza,30.0,Women's Flyweight,Orthodox,1,0,1,1.0,0.0,,0.0,,0.0,0.0,0.3333333333333333,0,0,0,0,Mixed
584.0,Bruno Souza,29.0,Featherweight,Orthodox,2,0,2,142.0,140.5,0.4086942293007527,3.0,0.25,0.6,0.0,0.5598908156711625,0,0,0,0,Mixed
585.0,Livinha Souza,34.0,Women's Strawweight,Orthodox,6,3,3,63.666666666666664,42.166666666666664,0.4108823275489942,4.0,0.5633333333333332,0.625,1.0,0.5555611952449712,0,1,0,0,Wrestler
586.0,Edimilson Souza,40.0,Featherweight,Orthodox,4,3,1,95.75,87.0,0.5260504201680672,0.0,,0.5777777777777778,0.0,0.4279380341880342,2,0,0,0,Kickboxer
587.0,Jacare Souza,45.0,Middleweight,Orthodox,16,9,7,68.3125,53.0625,0.5401472472454811,3.5625,0.32137566137566137,0.6066666666666667,0.5,0.5232092657167685,4,2,0,0,Kickboxer
588.0,Bobby Southworth,55.0,Light Heavyweight,Orthodox,1,0,1,151.0,84.0,0.25,2.0,0.5,1.0,0.0,0.4152046783625731,0,0,0,0,Wrestler
590.0,Andre Soukhamthath,36.0,Bantamweight,Orthodox,7,2,5,99.0,86.28571428571429,0.42843285647022095,2.142857142857143,0.5142857142857142,0.5416666666666666,0.14285714285714285,0.5779719589371515,1,0,0,0,Wrestler
592.0,Joe Soto,38.0,Bantamweight,Orthodox,8,3,5,84.75,71.25,0.4841337006317571,2.375,0.35374149659863946,0.5808080808080808,1.125,0.3486187315189898,0,3,0,0,Mixed
593.0,Alex Soto,41.0,Bantamweight,Southpaw,2,0,2,96.5,93.0,0.4901685393258427,5.0,0.3,,0.0,0.46195652173913043,0,1,0,0,Mixed
594.0,Greg Soto,38.0,Welterweight,Orthodox,3,1,2,102.0,50.666666666666664,0.5666666666666667,3.6666666666666665,0.21428571428571427,0.6111111111111112,0.6666666666666666,0.5169665675689772,0,0,0,0,Kickboxer
595.0,George Sotiropoulos,47.0,Lightweight,Orthodox,11,7,4,116.27272727272727,95.45454545454545,0.3259334633092478,4.909090909090909,0.45543530543530536,0.625,1.0909090909090908,0.33840057446859384,1,2,0,0,Mixed
596.0,Krzysztof Soszynski,47.0,Light Heavyweight,Open Stance,9,6,3,95.55555555555556,77.66666666666667,0.4005745444667409,1.2222222222222223,0.24,0.5748366013071896,0.6666666666666666,0.5257239190470433,2,2,0,0,Mixed
597.0,Ben Sosoli,35.0,Heavyweight,Southpaw,1,0,1,17.0,17.0,0.29411764705882354,0.0,,,0.0,0.5588235294117647,0,1,0,0,Mixed
598.0,Dmitry Sosnovskiy,35.0,Heavyweight,Orthodox,1,1,0,71.0,40.0,0.7,3.0,0.6666666666666666,1.0,2.0,0.8021978021978022,0,0,0,0,Wrestler
599.0,Punahele Soriano,32.0,Middleweight,Southpaw,6,3,3,83.5,77.33333333333333,0.5088155911495308,1.0,0.25,0.328125,0.0,0.5608005521703929,3,1,0,0,Kickboxer
600.0,Sean Soriano,35.0,Featherweight,Orthodox,5,0,5,67.2,58.4,0.6222876526277945,1.8,0.7142857142857143,0.49071428571428577,0.0,0.597979694750262,0,0,0,0,Wrestler
602.0,Jin Soo Son,32.0,Bantamweight,Orthodox,2,0,2,219.5,210.0,0.36931818181818177,6.0,0.27142857142857146,1.0,0.0,0.5282658874701464,0,0,0,0,Mixed
604.0,Chael Sonnen,48.0,Middleweight,Southpaw,14,7,7,150.28571428571428,64.28571428571429,0.4757684948177827,4.928571428571429,0.5138772175536882,0.6388888888888888,0.2857142857142857,0.64741890133547,0,3,0,0,Wrestler
606.0,Song Yadong,27.0,Bantamweight,Orthodox,11,9,2,148.36363636363637,129.8181818181818,0.40937300015055916,0.8181818181818182,0.6,0.7485260770975056,0.18181818181818182,0.3468310383841123,5,1,0,0,Mixed
607.0,Song Kenan,35.0,Welterweight,Orthodox,8,5,3,90.0,85.375,0.5471935423214254,0.375,0.6666666666666666,0.5833333333333334,0.0,0.47497464938754946,3,2,0,0,Kickboxer
609.0,Joe Son,54.0,Open Weight,Orthodox,1,0,1,4.0,0.0,,1.0,1.0,,1.0,0.625,0,0,0,0,Wrestler
611.0,Joe Solecki,31.0,Lightweight,Orthodox,6,5,1,119.83333333333333,48.5,0.5175907690753926,4.166666666666667,0.423015873015873,0.5,1.1666666666666667,0.5886877904995114,0,0,0,0,Kickboxer
613.0,Rameau Thierry Sokoudjou,41.0,Light Heavyweight,Orthodox,3,1,2,56.333333333333336,50.666666666666664,0.3855602686461647,1.6666666666666667,0.25,,0.6666666666666666,0.4582486283253547,1,1,0,0,Mixed
614.0,Renato Sobral,49.0,Light Heavyweight,Orthodox,10,6,4,62.6,31.0,0.5023230759608468,2.4,0.5791666666666666,0.5,1.7,0.7167677518951031,0,3,0,0,Wrestler
615.0,Peter Sobotta,38.0,Welterweight,Southpaw,10,4,6,84.7,62.5,0.40339116039168815,3.7,0.36279761904761904,0.825,0.4,0.4965704146617667,1,2,0,0,Mixed
618.0,Richie Smullen,33.0,Lightweight,Orthodox,1,0,1,17.0,9.0,0.7777777777777778,3.0,0.6666666666666666,0.0,0.0,0.34782608695652173,0,0,0,0,Wrestler
621.0,Louis Smolka,33.0,Flyweight,Orthodox,17,8,9,104.29411764705883,92.6470588235294,0.49448291855771487,3.0,0.2928571428571428,0.28535353535353536,1.1176470588235294,0.5619640604982972,4,2,0,0,Mixed
622.0,Dmitrii Smoliakov,42.0,Heavyweight,Switch,3,0,3,44.333333333333336,15.666666666666666,0.4150326797385621,1.3333333333333333,0.0,0.4285714285714286,0.0,0.49819471308833013,0,2,0,0,Mixed
625.0,Braxton Smith,35.0,Heavyweight,Orthodox,1,0,1,29.0,29.0,0.4827586206896552,1.0,0.0,1.0,0.0,0.5967741935483871,0,1,0,0,Mixed
627.0,Cole Smith,36.0,Bantamweight,Orthodox,3,1,2,102.33333333333333,75.33333333333333,0.3358388957804162,5.0,0.35555555555555557,0.625,1.6666666666666667,0.6033567686793493,0,0,0,0,Mixed
628.0,Devonte Smith,31.0,Lightweight,Orthodox,6,3,3,59.833333333333336,52.666666666666664,0.5331074660991932,0.6666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.4731298929828342,3,2,0,0,Kickboxer
629.0,Leslie Smith,42.0,Women's Bantamweight,Orthodox,7,4,3,176.85714285714286,169.0,0.3904626238987176,0.7142857142857143,0.0,0.1923076923076923,0.0,0.5263077909247263,2,2,0,0,Mixed
630.0,Gilbert Smith,43.0,Middleweight,Southpaw,1,0,1,45.0,34.0,0.4117647058823529,5.0,0.6,,1.0,0.8290598290598291,0,0,0,0,Wrestler
631.0,Colton Smith,37.0,Lightweight,Orthodox,4,1,3,58.5,32.5,0.5212148962148961,6.25,0.3680555555555555,0.16666666666666666,0.75,0.5476227333038478,0,1,0,0,Kickboxer
632.0,Anthony Smith,36.0,Light Heavyweight,Orthodox,20,12,8,75.8,70.7,0.4995609203988245,1.4,0.2358974358974359,0.5398809523809524,0.35,0.5851936167972611,6,3,0,0,Mixed
633.0,Trevor Smith,44.0,Middleweight,Orthodox,12,5,7,110.25,77.5,0.54030834654031,4.0,0.28546176046176047,0.4857142857142857,0.5,0.5814931584068406,0,3,0,0,Kickboxer
639.0,Scott Smith,45.0,Middleweight,Orthodox,4,1,3,51.75,48.75,0.414336917562724,0.75,0.0,0.6055555555555556,0.5,0.641970251275633,1,0,0,0,Mixed
640.0,Patrick Smith,61.0,Open Weight,Orthodox,5,4,1,10.8,8.0,0.6862745098039216,0.6,0.5,0.8333333333333334,0.6,0.8611111111111112,1,1,0,0,Boxer
641.0,Maurice Smith,63.0,Heavyweight,Orthodox,7,4,3,57.42857142857143,26.0,0.7228039117745001,0.0,,0.15238095238095237,0.42857142857142855,0.5902465067900343,1,0,0,0,Kickboxer
644.0,Joe Slick,47.0,Middleweight,Orthodox,2,1,1,15.5,9.0,0.75,1.0,0.5,0.625,2.0,0.7872340425531915,1,1,0,0,Wrestler
648.0,Chas Skelly,39.0,Featherweight,Orthodox,11,8,3,64.54545454545455,45.0,0.4395233760569571,3.272727272727273,0.3738095238095238,0.393939393939394,1.5454545454545454,0.5592220232746157,2,1,0,0,Mixed
649.0,Dennis Siver,46.0,Lightweight,Orthodox,20,12,8,160.85,127.4,0.34033967510351065,1.9,0.31,0.40684523809523815,0.25,0.4016829383225694,3,3,0,0,Mixed
656.0,Elvis Sinosic,54.0,Light Heavyweight,Orthodox,7,1,6,59.714285714285715,20.714285714285715,0.39419001067937237,0.14285714285714285,0.0,0.0,0.5714285714285714,0.6321262880871795,0,4,0,0,Mixed
658.0,Rory Singer,48.0,Middleweight,Orthodox,4,2,2,68.25,61.25,0.4718948334644637,1.0,0.16666666666666666,0.5992063492063492,0.5,0.4841357531473284,0,2,0,0,Mixed
660.0,Lodune Sincaid,51.0,Middleweight,Orthodox,1,0,1,34.0,34.0,0.29411764705882354,0.0,,,0.0,0.43902439024390244,0,1,0,0,Mixed
662.0,Tony Sims,39.0,Lightweight,Southpaw,3,1,2,29.0,20.0,0.578695301472071,0.6666666666666666,0.5,0.7,0.3333333333333333,0.5232954545454546,1,0,0,0,Kickboxer
664.0,Wes Sims,45.0,Heavyweight,Orthodox,3,0,3,39.333333333333336,9.333333333333334,0.5733333333333334,0.3333333333333333,0.0,0.4761904761904762,1.0,0.8284752284752285,0,2,0,0,Boxer
665.0,Aaron Simpson,50.0,Middleweight,Orthodox,11,7,4,115.0,78.18181818181819,0.5609929196523957,8.363636363636363,0.4934398934398934,0.8571428571428571,0.36363636363636365,0.5510850737737442,2,2,0,0,Kickboxer
666.0,Ricky Simon,32.0,Bantamweight,Orthodox,11,8,3,101.9090909090909,85.0909090909091,0.4749394119993582,9.0,0.47859668109668113,0.6212121212121212,0.36363636363636365,0.4619712666446189,1,2,0,0,Mixed
667.0,Jamey Simmons,32.0,Bantamweight,Orthodox,2,0,2,23.0,20.5,0.3445945945945946,1.5,0.0,0.6666666666666667,0.0,0.3911764705882353,0,1,0,0,Mixed
669.0,Elias Silverio,38.0,Lightweight,Orthodox,5,3,2,150.4,109.4,0.5189678275309875,4.2,0.6607142857142857,0.8074999999999999,0.2,0.5506886425887159,0,1,0,0,Wrestler
670.0,Marcus Silveira,,Heavyweight,Orthodox,1,0,1,13.0,2.0,0.5,1.0,1.0,0.0,1.0,0.6666666666666666,0,0,0,0,Wrestler
672.0,Douglas Silva de Andrade,39.0,Bantamweight,Orthodox,12,7,5,124.91666666666667,115.83333333333333,0.40796143648500865,1.0833333333333333,0.4259259259259259,0.7177777777777778,0.16666666666666666,0.5111469747884214,2,1,0,0,Mixed
677.0,Erik Silva,38.0,Featherweight,Orthodox,1,0,1,42.0,29.0,0.7241379310344828,4.0,0.75,0.7142857142857143,0.0,0.7522935779816514,0,0,0,0,Wrestler
678.0,Karine Silva,31.0,Women's Flyweight,Orthodox,3,3,0,54.333333333333336,43.666666666666664,0.3720125786163522,1.0,1.0,,1.0,0.7031857031857033,0,0,0,0,Wrestler
681.0,Natalia Silva,28.0,Women's Flyweight,Southpaw,4,4,0,130.5,119.0,0.497665553484519,1.5,0.3333333333333333,0.9523809523809524,0.0,0.38306548241031,2,0,0,0,Mixed
683.0,Gabriel Silva,30.0,Bantamweight,Orthodox,2,0,2,94.0,56.5,0.4097938144329897,6.0,0.25,0.4166666666666667,0.5,0.6254147812971342,0,0,0,0,Mixed
684.0,Bruno Silva,35.0,Middleweight,Orthodox,12,7,5,80.75,68.66666666666667,0.5154662890427814,2.75,0.21753246753246752,0.827922077922078,0.08333333333333333,0.5248458246710953,6,0,0,0,Kickboxer
687.0,Felipe Silva,40.0,Lightweight,Orthodox,3,1,2,68.33333333333333,54.0,0.3261538461538462,0.3333333333333333,1.0,0.7142857142857143,0.0,0.5136054421768708,1,1,0,0,Mixed
688.0,Joaquim Silva,36.0,Lightweight,Southpaw,9,5,4,103.66666666666667,88.0,0.4567082475792955,0.2222222222222222,0.5,0.6428418803418804,0.3333333333333333,0.5675019510970168,3,3,0,0,Mixed
690.0,Wagner Silva,38.0,Middleweight,Orthodox,2,0,2,61.0,55.5,0.2990547588005215,0.5,0.0,0.5833333333333333,0.0,0.5065969195001453,0,0,0,0,Mixed
691.0,Claudio Silva,42.0,Welterweight,Southpaw,8,5,3,108.25,69.875,0.4921477552656072,8.375,0.3833333333333333,0.475,0.875,0.5626542401540829,0,0,0,0,Mixed
692.0,Leandro Silva,39.0,Lightweight,Orthodox,7,3,4,83.14285714285714,64.85714285714286,0.5036356384409582,4.0,0.4236111111111111,0.6151360544217688,0.2857142857142857,0.5420027964724757,0,0,0,0,Kickboxer
693.0,Erick Silva,40.0,Welterweight,Orthodox,15,7,8,40.333333333333336,36.266666666666666,0.5333147463380759,1.1333333333333333,0.3020833333333333,0.6246693121693122,0.6666666666666666,0.5118570520097738,2,4,0,0,Kickboxer
695.0,Antonio Silva,45.0,Heavyweight,Orthodox,10,3,7,26.8,19.6,0.4359168415159254,0.6,0.0,0.5333333333333334,0.0,0.6214663166211154,3,7,0,0,Mixed
696.0,Jay Silva,,Middleweight,Southpaw,2,0,2,82.5,49.0,0.3547979797979798,1.0,0.0,0.3666666666666667,1.0,0.7372983870967742,0,0,0,0,Mixed
701.0,Thiago Silva,42.0,Light Heavyweight,Orthodox,10,7,3,74.0,65.4,0.5419326729395658,0.9,0.375,0.3741496598639456,0.2,0.41885800512682164,6,1,0,0,Kickboxer
702.0,Wanderlei Silva,48.0,Light Heavyweight,Orthodox,12,5,7,101.0,80.5,0.410763482839879,0.4166666666666667,0.5,0.5972222222222222,0.08333333333333333,0.5259673728912412,4,3,0,0,Mixed
703.0,Anderson Silva,50.0,Middleweight,Southpaw,24,17,7,58.958333333333336,49.708333333333336,0.6406299745660323,0.16666666666666666,0.75,0.6739583333333333,0.25,0.4630861093719815,11,4,0,0,Kickboxer
704.0,Assuerio Silva,50.0,Heavyweight,Orthodox,3,0,3,69.33333333333333,40.0,0.5089248779680648,6.0,0.5,,0.0,0.47588142865504185,0,0,0,0,Wrestler
707.0,Steven Siler,38.0,Featherweight,Orthodox,9,5,4,112.88888888888889,81.55555555555556,0.4425800998003321,1.5555555555555556,0.1875,0.562985194077631,1.1111111111111112,0.5996404311984144,1,1,0,0,Mixed
710.0,Sam Sicilia,39.0,Featherweight,Orthodox,12,5,7,74.0,63.416666666666664,0.36929103262400315,1.9166666666666667,0.47098214285714285,0.48412698412698413,0.5,0.511535412277436,3,2,0,0,Mixed
715.0,Jack Shore,30.0,Bantamweight,Orthodox,7,6,1,99.14285714285714,78.0,0.5806130314826243,6.714285714285714,0.440934065934066,0.75,0.5714285714285714,0.4831406957413469,0,0,0,0,Kickboxer
716.0,Liudvik Sholinian,35.0,Bantamweight,Orthodox,2,0,2,137.0,122.0,0.28747139588100684,3.0,0.0,0.625,0.0,0.5206349206349207,0,0,0,0,Mixed
718.0,Josh Shockman,44.0,Heavyweight,Southpaw,1,0,1,83.0,40.0,0.325,0.0,,0.23076923076923073,0.0,0.803030303030303,0,0,0,0,Mixed
719.0,Josh Shockley,35.0,Lightweight,Orthodox,2,0,2,53.5,42.0,0.4027777777777778,1.0,0.0,0.5166666666666666,0.5,0.5753086419753086,0,1,0,0,Mixed
724.0,Wade Shipp,50.0,Heavyweight,Orthodox,1,0,1,48.0,23.0,0.8695652173913043,0.0,,0.75,0.0,1.0,0,1,0,0,Kickboxer
725.0,Shunichi Shimizu,40.0,Bantamweight,Orthodox,1,0,1,15.0,6.0,0.3333333333333333,6.0,0.0,0.0,0.0,0.8228571428571428,0,0,0,0,Mixed
727.0,Jake Shields,46.0,Welterweight,Orthodox,7,4,3,190.14285714285714,150.85714285714286,0.2891903599834204,10.428571428571429,0.07040816326530612,0.35119047619047616,0.14285714285714285,0.5958405500304825,0,1,0,0,Mixed
